decile_score_threshold,raw_pred_mean4_cutoff,val_n_trades,val_return_pct,val_max_drawdown_pct,val_win_rate_pct,val_mean_trade_ret_pct,val_std_trade_ret_pct,val_sharpe_trade,val_sortino_trade,val_cvar5_trade_ret_pct,val_objective_val,test_n_trades,test_return_pct,test_max_drawdown_pct,test_win_rate_pct,test_mean_trade_ret_pct,test_std_trade_ret_pct,test_sharpe_trade,test_sortino_trade,test_cvar5_trade_ret_pct,test_objective_val
0.31,0.15968541105623485,628,1089.539247981736,-22.05845670873553,53.98089171974523,1.7995947261146494,7.35348212124499,0.24472687856484066,0.5014296266957419,-11.863875,1078.5100196273684,646,868.7227352554895,-13.699936412438262,54.179566563467496,1.8410139442724456,7.462200034810154,0.2467119530010405,0.5098478684770797,-11.69699696969697,861.8727670492704
0.315,0.1615609298088773,633,1096.27986836806,-22.05845670873553,54.02843601895735,1.8069879747235384,7.392782526031394,0.24442596118048784,0.49888791995587134,-12.0034875,1085.2506400136924,646,868.7227352554895,-13.699936412438262,54.179566563467496,1.8410139442724456,7.462200034810154,0.2467119530010405,0.5098478684770797,-11.69699696969697,861.8727670492704
0.32,0.1636664026139347,634,1099.0370066721784,-22.05845670873551,54.10094637223975,1.8023960378548893,7.393862588109047,0.24376920944589064,0.494948719022206,-12.052478125,1088.0077783178108,646,907.0432699128805,-13.658669973565862,54.179566563467496,1.8539958328173374,7.487240527665223,0.247620712326104,0.5130099267888867,-11.69699696969697,900.2139349260976
0.325,0.16556531222849472,625,1044.4344534010459,-22.058456708735573,53.76,1.7780647807999999,7.4230611581828905,0.23953255172092058,0.4891464877636782,-12.0034875,1033.405225046678,646,907.0432699128805,-13.658669973565862,54.179566563467496,1.8539958328173374,7.487240527665223,0.247620712326104,0.5130099267888867,-11.69699696969697,900.2139349260976
0.33,0.16753706470880092,635,1040.2952515798938,-22.05845670873553,54.17322834645669,1.7493258078740157,7.349059179107814,0.23803398030146034,0.4815152100456602,-12.0034875,1029.2660232255262,646,907.0432699128805,-13.658669973565862,54.179566563467496,1.8539958328173374,7.487240527665223,0.247620712326104,0.5130099267888867,-11.69699696969697,900.2139349260976
0.335,0.1691915440108743,635,1040.2952515798938,-22.05845670873553,54.17322834645669,1.7493258078740157,7.349059179107814,0.23803398030146034,0.4815152100456602,-12.0034875,1029.2660232255262,646,907.0432699128805,-13.658669973565862,54.179566563467496,1.8539958328173374,7.487240527665223,0.247620712326104,0.5130099267888867,-11.69699696969697,900.2139349260976
0.34,0.1708528556794178,635,1040.2952515798938,-22.05845670873553,54.17322834645669,1.7493258078740157,7.349059179107814,0.23803398030146034,0.4815152100456602,-12.0034875,1029.2660232255262,642,880.9147152050416,-12.495432356499126,55.140186915887845,1.9023239937694703,7.462126742846022,0.25493053915135355,0.5379170517068199,-11.51029090909091,874.666999026792
0.345,0.17259384659897156,634,1050.9854684477666,-22.05845670873553,54.10094637223975,1.7550916214511039,7.355238267446434,0.23861791523722187,0.4831022940086127,-12.0034875,1039.956240093399,640,879.7943314379202,-12.495432356499137,55.15624999999999,1.9439786,7.495140480026884,0.25936519871513164,0.5476585341471207,-11.584046875,873.5466152596706
0.35,0.1743382817010628,656,1073.5842140497957,-22.05845670873553,54.57317073170732,1.9341206951219512,7.473755572962804,0.25878832619558256,0.5358085833608796,-11.908403030303031,1062.554985695428,640,879.7943314379202,-12.495432356499137,55.15624999999999,1.9439786,7.495140480026884,0.25936519871513164,0.5476585341471207,-11.584046875,873.5466152596706
0.355,0.17592166489142563,656,1073.5842140497957,-22.05845670873553,54.57317073170732,1.9341206951219512,7.473755572962804,0.25878832619558256,0.5358085833608796,-11.908403030303031,1062.554985695428,640,879.7943314379202,-12.495432356499137,55.15624999999999,1.9439786,7.495140480026884,0.25936519871513164,0.5476585341471207,-11.584046875,873.5466152596706
