candidate,arm_gain_pct,trail_drawdown_pct,reentry_mode,val_n_trades,val_n_stopped,val_stop_rate_pct,val_n_reentered,val_reentry_rate_among_stopped_pct,val_baseline_mean_ret_pct,val_strategy_mean_ret_pct,val_delta_mean_ret_pct,val_baseline_win_rate_pct,val_strategy_win_rate_pct,val_delta_win_rate_pct,test_n_trades,test_n_stopped,test_stop_rate_pct,test_n_reentered,test_reentry_rate_among_stopped_pct,test_baseline_mean_ret_pct,test_strategy_mean_ret_pct,test_delta_mean_ret_pct,test_baseline_win_rate_pct,test_strategy_win_rate_pct,test_delta_win_rate_pct
trail_after_2_dd_2_reclaim_peak_else_out,2.0,2.0,reclaim_peak_else_out,763,437,57.27391874180865,255,58.35240274599543,2.9791496671035387,1.1646051276434237,-1.814544539460115,59.37090432503277,55.57011795543906,-3.800786369593709,838,447,53.341288782816235,243,54.36241610738255,1.5601256467780427,0.7520271715076702,-0.8080984752703725,53.22195704057279,53.22195704057279,0.0
trail_after_1_dd_2_reclaim_peak_else_out,1.0,2.0,reclaim_peak_else_out,763,511,66.97247706422019,286,55.96868884540117,2.9791496671035387,1.159393967725081,-1.8197556993784576,59.37090432503277,51.50720838794234,-7.8636959370904265,838,552,65.8711217183771,303,54.891304347826086,1.5601256467780427,0.4549765378999901,-1.1051491088780525,53.22195704057279,47.37470167064439,-5.847255369928398
trail_after_0.5_dd_1.5_reclaim_peak_else_out,0.5,1.5,reclaim_peak_else_out,763,594,77.85058977719528,367,61.784511784511785,2.9791496671035387,1.1437196680697657,-1.835429999033773,59.37090432503277,49.279161205766705,-10.091743119266063,838,639,76.25298329355608,375,58.68544600938967,1.5601256467780427,0.46087371064589766,-1.099251936132145,53.22195704057279,48.44868735083532,-4.773269689737468
trail_after_0.5_dd_2_reclaim_peak_else_out,0.5,2.0,reclaim_peak_else_out,763,573,75.09829619921364,311,54.275741710296685,2.9791496671035387,1.0456972150736799,-1.9334524520298588,59.37090432503277,48.23066841415466,-11.140235910878111,838,610,72.79236276849642,326,53.442622950819676,1.5601256467780427,0.43949369504401575,-1.1206319517340269,53.22195704057279,45.704057279236274,-7.5178997613365155
trail_after_1_dd_2_stay_out,1.0,2.0,stay_out,763,511,66.97247706422019,0,0.0,2.9791496671035387,1.0275062278122997,-1.951643439291239,59.37090432503277,52.293577981651374,-7.077326343381394,838,552,65.8711217183771,0,0.0,1.5601256467780427,0.5102136904554863,-1.0499119563225565,53.22195704057279,47.49403341288782,-5.727923627684966
trail_after_1_dd_0.5_stay_out,1.0,0.5,stay_out,763,558,73.13237221494103,0,0.0,2.9791496671035387,1.0209449385037075,-1.9582047285998312,59.37090432503277,65.79292267365662,6.422018348623851,838,616,73.50835322195705,0,0.0,1.5601256467780427,0.5975146972648055,-0.9626109495132371,53.22195704057279,69.57040572792363,16.34844868735084
trail_after_1_dd_1_stay_out,1.0,1.0,stay_out,763,546,71.55963302752293,0,0.0,2.9791496671035387,1.0150653891582202,-1.9640842779453185,59.37090432503277,60.419397116644824,1.0484927916120554,838,598,71.36038186157518,0,0.0,1.5601256467780427,0.5612631197863807,-0.998862526991662,53.22195704057279,60.62052505966587,7.398568019093084
trail_after_1_dd_1.5_stay_out,1.0,1.5,stay_out,763,531,69.59370904325033,0,0.0,2.9791496671035387,1.0137717399719965,-1.9653779271315421,59.37090432503277,54.78374836173001,-4.587155963302756,838,579,69.09307875894987,0,0.0,1.5601256467780427,0.5347099513552531,-1.0254156954227895,53.22195704057279,53.22195704057279,0.0
trail_after_0.5_dd_0.5_stay_out,0.5,0.5,stay_out,763,625,81.91349934469201,0,0.0,2.9791496671035387,0.9051487669197866,-2.0740009001837523,59.37090432503277,58.0602883355177,-1.310615989515071,838,678,80.90692124105013,0,0.0,1.5601256467780427,0.5399638675861559,-1.0201617791918869,53.22195704057279,61.45584725536993,8.233890214797142
trail_after_0.5_dd_1.5_stay_out,0.5,1.5,stay_out,763,594,77.85058977719528,0,0.0,2.9791496671035387,0.9051209034493071,-2.0740287636542316,59.37090432503277,48.492791612057665,-10.878112712975103,838,639,76.25298329355608,0,0.0,1.5601256467780427,0.4987943475768756,-1.061331299201167,53.22195704057279,48.21002386634845,-5.011933174224339
trail_after_0.5_dd_2_stay_out,0.5,2.0,stay_out,763,573,75.09829619921364,0,0.0,2.9791496671035387,0.8962575088341262,-2.0828921582694124,59.37090432503277,47.706422018348626,-11.664482306684143,838,610,72.79236276849642,0,0.0,1.5601256467780427,0.45523988435922974,-1.1048857624188129,53.22195704057279,43.914081145584724,-9.307875894988065
trail_after_0.5_dd_1_stay_out,0.5,1.0,stay_out,763,613,80.34076015727392,0,0.0,2.9791496671035387,0.8719872824029556,-2.107162384700583,59.37090432503277,50.720838794233295,-8.650065530799473,838,661,78.8782816229117,0,0.0,1.5601256467780427,0.49790013709783176,-1.062225509680211,53.22195704057279,52.50596658711218,-0.7159904534606127
