event_key,ticker,trade_date,buy_price,pred_mean4,estimated_decile_score,prev_close_day,prev_close,trade_open,overnight_gap_pct,buy_open_slippage_pct,tplus2_close_day,tplus2_close,return_from_buyprice_to_tplus2_close_pct
CDXS|2023-09-08,CDXS,2023-09-08,1.8836,0.8113324936649371,0.9231921715462834,2023-09-07,1.61,1.61,0.0,16.993788819875768,2023-09-12,1.75,-7.092801019324691
NMTC|2023-09-13,NMTC,2023-09-13,0.98,1.1823238684323645,0.9636219053843202,2023-09-12,0.9605,0.9525,-0.8328995314940135,2.887139107611536,2023-09-15,1.06,8.163265306122458
SBIG|2023-09-14,SBIG,2023-09-14,0.14,0.7235132485016171,0.901624259211159,2023-09-13,0.155,0.165,6.451612903225823,-15.151515151515149,2023-09-18,0.14,0.0
HNST|2023-09-15,HNST,2023-09-15,1.285,1.0766399383413805,0.9556949842985384,2023-09-14,1.36,1.14,-16.176470588235304,12.719298245614041,2023-09-19,1.24,-3.5019455252918275
SLQT|2023-09-15,SLQT,2023-09-15,1.28,1.4134098914659106,0.9770782214567656,2023-09-14,1.14,1.13,-0.8771929824561431,13.27433628318586,2023-09-19,1.22,-4.6875
OPTT|2023-09-18,OPTT,2023-09-18,0.4,0.7433313174107092,0.9067079591130348,2023-09-15,0.4014,0.401,-0.09965122072744803,-0.24937655860348684,2023-09-20,0.398,-0.5000000000000004
SLQT|2023-09-18,SLQT,2023-09-18,1.28,0.9279682648216644,0.9413839437088882,2023-09-15,1.24,1.23,-0.8064516129032251,4.065040650406515,2023-09-20,1.35,5.46875
ABEO|2023-09-19,ABEO,2023-09-19,3.87,0.6143743030207716,0.8713996928869863,2023-09-18,3.67,3.66,-0.27247956403269047,5.737704918032782,2023-09-21,3.61,-6.718346253229979
PYXS|2023-09-22,PYXS,2023-09-22,1.6,1.179139046565964,0.9634171091125572,2023-09-21,1.74,1.72,-1.1494252873563204,-6.976744186046502,2023-09-26,1.86,16.250000000000007
NIHK|2023-09-25,NIHK,2023-09-25,0.0054,1.985627050364949,0.9893867941534612,2023-09-22,0.0058,0.00545,-6.034482758620685,-0.917431192660545,2023-09-27,0.009,66.66666666666666
ALZN|2023-09-26,ALZN,2023-09-26,283.23,0.6489018733426362,0.8812235279334305,2023-09-25,296.73,289.035,-2.593266606005462,-2.008407286314806,2023-09-28,322.11,13.727359389895133
RCAT|2023-09-27,RCAT,2023-09-27,0.9597,0.941638141068539,0.9425479665475524,2023-09-26,0.9563,0.94,-1.7044860399456296,2.095744680851075,2023-09-29,0.969,0.9690528290090539
CNVS|2023-09-29,CNVS,2023-09-29,1.11,1.2321634890006574,0.9674921810470212,2023-09-28,1.08,1.09,0.92592592592593,1.8348623853211121,2023-10-03,1.12,0.9009009009008917
OXBR|2023-09-29,OXBR,2023-09-29,1.5681,0.907511555630121,0.93936039088538,2023-09-28,1.08,1.14,5.555555555555536,37.55263157894739,2023-10-03,1.635,4.266309546585045
GAIA|2023-10-03,GAIA,2023-10-03,2.8,0.6800646193669821,0.8893866080111054,2023-10-02,2.66,2.63,-1.1278195488721887,6.4638783269961975,2023-10-05,2.67,-4.642857142857137
